Name	Profession
b'Leszek Miller'	b'politycy'
b'Adam Hofman'	b'politycy'
b'Wojciech Olejniczak'	b'politycy'
b'Wojciech Olejniczak'	b'politycy'
b'Jacek Kurski'	b'politycy'
b'Jacek Kurski'	b'politycy'
b'Jacek Kurski'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Monika Olejnik'	b'dziennikarze'
b'Piotr Kra\xc5\x9bko'	b'dziennikarze'
