Name	Profession
b'Zbigniew Boniek'	b'sportowcy'
b'Zbigniew Boniek'	b'sportowcy'
b'Zbigniew Boniek'	b'sportowcy'
b'Zbigniew Boniek'	b'sportowcy'
b'Zbigniew Boniek'	b'sportowcy'
b'Zbigniew Boniek'	b'sportowcy'
b'Zbigniew Boniek'	b'sportowcy'
b'Zbigniew Boniek'	b'sportowcy'
b'Zbigniew Boniek'	b'sportowcy'
b'Zbigniew Boniek'	b'sportowcy'
b'Zbigniew Boniek'	b'sportowcy'
b'Zbigniew Boniek'	b'sportowcy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Wojciech Jaruzelski'	b'politycy'
