Name	Profession
b'Adam Hofman'	b'politycy'
b'Adam Hofman'	b'politycy'
b'Adam Hofman'	b'politycy'
b'Adam Hofman'	b'politycy'
b'Adam Hofman'	b'politycy'
b'Adam Hofman'	b'politycy'
b'Adam Hofman'	b'politycy'
b'Adam Hofman'	b'politycy'
b'Adam Hofman'	b'politycy'
b'Adam Hofman'	b'politycy'
b'Adam Hofman'	b'politycy'
b'Adam Hofman'	b'politycy'
b'Adam Hofman'	b'politycy'
b'Adam Hofman'	b'politycy'
b'Adam Hofman'	b'politycy'
b'Adam Hofman'	b'politycy'
b'Adam Hofman'	b'politycy'
b'Maciej Ma\xc5\x82ecki'	b'muzycy'
