Name	Profession
b'Wojciech Jaruzelski'	b'politycy'
b'Wojciech Jaruzelski'	b'politycy'
b'Wojciech Jaruzelski'	b'politycy'
b'Wojciech Jaruzelski'	b'politycy'
b'Ma\xc5\x82gorzata Gosiewska'	b'politycy'
b'Ma\xc5\x82gorzata Gosiewska'	b'politycy'
b'Ma\xc5\x82gorzata Gosiewska'	b'politycy'
b'Ma\xc5\x82gorzata Gosiewska'	b'politycy'
b'Ma\xc5\x82gorzata Gosiewska'	b'politycy'
b'Ma\xc5\x82gorzata Gosiewska'	b'politycy'
b'Ma\xc5\x82gorzata Gosiewska'	b'politycy'
b'Ma\xc5\x82gorzata Gosiewska'	b'politycy'
