Name	Profession
b'Leszek Miller'	b'politycy'
b'Leszek Miller'	b'politycy'
b'Leszek Miller'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Andrzej Celi\xc5\x84ski'	b'politycy'
