Name	Profession
b'Bogdan Borusewicz'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Antoni S\xc5\x82onimski'	b'poeci'
b'Antoni S\xc5\x82onimski'	b'poeci'
b'W\xc5\x82adys\xc5\x82aw Go\xc5\x82\xc4\x85b'	b'prawnicy'
b'W\xc5\x82adys\xc5\x82aw Go\xc5\x82\xc4\x85b'	b'prawnicy'
b'Tadeusz Fedorowicz'	b'duchowni'
b'Jan Zieja'	b'duchowni'
