Name	Profession
b'Piotr Ikonowicz'	b'politycy'
b'Hanna Gronkiewicz-Waltz'	b'politycy'
b'Hanna Gronkiewicz-Waltz'	b'politycy'
b'Hanna Gronkiewicz-Waltz'	b'politycy'
b'Hanna Gronkiewicz-Waltz'	b'politycy'
b'Hanna Gronkiewicz-Waltz'	b'politycy'
b'Hanna Gronkiewicz-Waltz'	b'politycy'
b'Hanna Gronkiewicz-Waltz'	b'politycy'
b'Hanna Gronkiewicz-Waltz'	b'politycy'
b'Hanna Gronkiewicz-Waltz'	b'politycy'
b'Wies\xc5\x82aw W\xc5\x82adyka'	b'dziennikarze'
b'Wies\xc5\x82aw W\xc5\x82adyka'	b'dziennikarze'
b'Wies\xc5\x82aw W\xc5\x82adyka'	b'dziennikarze'
