Name	Profession
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Tadeusz Mazowiecki'	b'politycy'
b'Krzysztof Skubiszewski'	b'politycy'
b'Leszek Balcerowicz'	b'politycy'
b'Leszek Balcerowicz'	b'politycy'
