Name	Profession
b'Ireneusz Ra\xc5\x9b'	b'politycy'
b'Ireneusz Ra\xc5\x9b'	b'politycy'
b'Ireneusz Ra\xc5\x9b'	b'politycy'
b'Stanis\xc5\x82aw Gaw\xc5\x82owski'	b'politycy'
b'Donald Tusk'	b'politycy'
b'Donald Tusk'	b'politycy'
b'Donald Tusk'	b'politycy'
b'Donald Tusk'	b'politycy'
b'Donald Tusk'	b'politycy'
b'Donald Tusk'	b'politycy'
b'Donald Tusk'	b'politycy'
b'Andrzej Biernat'	b'politycy'
b'Rafa\xc5\x82 Grupi\xc5\x84ski'	b'politycy'
b'Rafa\xc5\x82 Grupi\xc5\x84ski'	b'politycy'
b'Stanis\xc5\x82aw \xc5\xbbmijan'	b'politycy'
b'S\xc5\x82awomir Nowak'	b'politycy'
b'Tomasz Tomczykiewicz'	b'politycy'
b'Grzegorz Schetyna'	b'politycy'
b'Grzegorz Schetyna'	b'politycy'
