Name	Profession
b'Monika Olejnik'	b'dziennikarze'
b'Monika Olejnik'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Jerzy Owsiak'	b'dziennikarze'
b'Mariusz Max Kolonko'	b'dziennikarze'
b'Mariusz Max Kolonko'	b'dziennikarze'
b'Mariusz Max Kolonko'	b'dziennikarze'
b'Krzysztof Cugowski'	b'muzycy'
b'Marcin Doroci\xc5\x84ski'	b'aktorzy'
b'Maciej Stuhr'	b'aktorzy'
b'Maciej Stuhr'	b'aktorzy'
b'Maciej Stuhr'	b'aktorzy'
b'Wojciech Olejniczak'	b'politycy'
b'Julia Pitera'	b'politycy'
b'Jacek Kurski'	b'politycy'
b'Jacek Kurski'	b'politycy'
b'Donald Tusk'	b'politycy'
b'Donald Tusk'	b'politycy'
b'Adam Mickiewicz'	b'poeci'
