Name	Profession
b'Janusz Palikot'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Antoni Macierewicz'	b'politycy'
b'Zbigniew Siemi\xc4\x85tkowski'	b'politycy'
b'Zbigniew Siemi\xc4\x85tkowski'	b'politycy'
